seed,split_id,partition,day,source_file,attack_type,binary_class,rows
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,test,day1,day1/01-12/DrDoS_MSSQL.csv,BENIGN,BENIGN,1986
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,test,day1,day1/01-12/DrDoS_MSSQL.csv,DrDoS_MSSQL,DDoS,7037
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,test,day1,day1/01-12/DrDoS_NTP.csv,BENIGN,BENIGN,14271
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,test,day1,day1/01-12/DrDoS_NTP.csv,DrDoS_NTP,DDoS,1914
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,test,day1,day1/01-12/DrDoS_UDP.csv,BENIGN,BENIGN,2127
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,test,day1,day1/01-12/DrDoS_UDP.csv,DrDoS_UDP,DDoS,4953
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/DrDoS_LDAP.csv,BENIGN,BENIGN,1592
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/DrDoS_LDAP.csv,DrDoS_LDAP,DDoS,3428
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/DrDoS_NetBIOS.csv,BENIGN,BENIGN,1687
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/DrDoS_NetBIOS.csv,DrDoS_NetBIOS,DDoS,6345
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/DrDoS_SNMP.csv,BENIGN,BENIGN,1493
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/DrDoS_SNMP.csv,DrDoS_SNMP,DDoS,8243
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/DrDoS_SSDP.csv,BENIGN,BENIGN,755
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/DrDoS_SSDP.csv,DrDoS_SSDP,DDoS,4112
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/Syn.csv,BENIGN,BENIGN,381
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/Syn.csv,Syn,DDoS,2209
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/TFTP.csv,BENIGN,BENIGN,25095
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/TFTP.csv,TFTP,DDoS,31241
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/UDPLag.csv,BENIGN,BENIGN,3684
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/UDPLag.csv,UDP-lag,DDoS,528
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day1,day1/01-12/UDPLag.csv,WebDDoS,DDoS,1
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/LDAP.csv,BENIGN,BENIGN,5053
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/LDAP.csv,LDAP,DDoS,2981
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/LDAP.csv,NetBIOS,DDoS,307
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/MSSQL.csv,BENIGN,BENIGN,2771
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/MSSQL.csv,LDAP,DDoS,16
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/MSSQL.csv,MSSQL,DDoS,8902
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/NetBIOS.csv,BENIGN,BENIGN,1299
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/NetBIOS.csv,NetBIOS,DDoS,5321
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/Portmap.csv,BENIGN,BENIGN,4697
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/Portmap.csv,Portmap,DDoS,284
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/Syn.csv,BENIGN,BENIGN,31037
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/Syn.csv,Syn,DDoS,5701
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/UDP.csv,BENIGN,BENIGN,3083
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/UDP.csv,MSSQL,DDoS,38
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/UDP.csv,UDP,DDoS,5889
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/UDPLag.csv,BENIGN,BENIGN,4016
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/UDPLag.csv,Syn,DDoS,891
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/UDPLag.csv,UDP,DDoS,179
206369,d6fd1628a122ed0948f031c099fa215c69cf480d9c8decb644d3f17bcad0ee15,train,day2,day2/03-11/UDPLag.csv,UDPLag,DDoS,3
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,test,day1,day1/01-12/DrDoS_DNS.csv,BENIGN,BENIGN,3354
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,test,day1,day1/01-12/DrDoS_DNS.csv,DrDoS_DNS,DDoS,7858
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,test,day1,day1/01-12/DrDoS_MSSQL.csv,BENIGN,BENIGN,1986
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,test,day1,day1/01-12/DrDoS_MSSQL.csv,DrDoS_MSSQL,DDoS,7037
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,test,day1,day1/01-12/DrDoS_NTP.csv,BENIGN,BENIGN,14271
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,test,day1,day1/01-12/DrDoS_NTP.csv,DrDoS_NTP,DDoS,1914
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,test,day1,day1/01-12/DrDoS_UDP.csv,BENIGN,BENIGN,2127
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,test,day1,day1/01-12/DrDoS_UDP.csv,DrDoS_UDP,DDoS,4953
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/DrDoS_LDAP.csv,BENIGN,BENIGN,1592
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/DrDoS_LDAP.csv,DrDoS_LDAP,DDoS,3428
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/DrDoS_NetBIOS.csv,BENIGN,BENIGN,1687
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/DrDoS_NetBIOS.csv,DrDoS_NetBIOS,DDoS,6345
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/DrDoS_SNMP.csv,BENIGN,BENIGN,1493
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/DrDoS_SNMP.csv,DrDoS_SNMP,DDoS,8243
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/DrDoS_SSDP.csv,BENIGN,BENIGN,755
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/DrDoS_SSDP.csv,DrDoS_SSDP,DDoS,4112
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/Syn.csv,BENIGN,BENIGN,381
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/Syn.csv,Syn,DDoS,2209
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/TFTP.csv,BENIGN,BENIGN,25095
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/TFTP.csv,TFTP,DDoS,31241
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/UDPLag.csv,BENIGN,BENIGN,3684
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/UDPLag.csv,UDP-lag,DDoS,528
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day1,day1/01-12/UDPLag.csv,WebDDoS,DDoS,1
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/LDAP.csv,BENIGN,BENIGN,5053
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/LDAP.csv,LDAP,DDoS,2981
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/LDAP.csv,NetBIOS,DDoS,307
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/MSSQL.csv,BENIGN,BENIGN,2771
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/MSSQL.csv,LDAP,DDoS,16
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/MSSQL.csv,MSSQL,DDoS,8902
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/NetBIOS.csv,BENIGN,BENIGN,1299
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/NetBIOS.csv,NetBIOS,DDoS,5321
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/Portmap.csv,BENIGN,BENIGN,4697
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/Portmap.csv,Portmap,DDoS,284
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/Syn.csv,BENIGN,BENIGN,31037
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/Syn.csv,Syn,DDoS,5701
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/UDP.csv,BENIGN,BENIGN,3083
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/UDP.csv,MSSQL,DDoS,38
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/UDP.csv,UDP,DDoS,5889
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/UDPLag.csv,BENIGN,BENIGN,4016
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/UDPLag.csv,Syn,DDoS,891
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/UDPLag.csv,UDP,DDoS,179
231701,65986a123be399784d98cb37038139e93623573dce36f07f14c3cb4c8f605c8f,train,day2,day2/03-11/UDPLag.csv,UDPLag,DDoS,3
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,test,day1,day1/01-12/DrDoS_DNS.csv,BENIGN,BENIGN,3354
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,test,day1,day1/01-12/DrDoS_DNS.csv,DrDoS_DNS,DDoS,7858
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,test,day1,day1/01-12/DrDoS_MSSQL.csv,BENIGN,BENIGN,1986
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,test,day1,day1/01-12/DrDoS_MSSQL.csv,DrDoS_MSSQL,DDoS,7037
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,test,day1,day1/01-12/DrDoS_NTP.csv,BENIGN,BENIGN,14271
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,test,day1,day1/01-12/DrDoS_NTP.csv,DrDoS_NTP,DDoS,1914
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,test,day1,day1/01-12/DrDoS_UDP.csv,BENIGN,BENIGN,2127
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,test,day1,day1/01-12/DrDoS_UDP.csv,DrDoS_UDP,DDoS,4953
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/DrDoS_LDAP.csv,BENIGN,BENIGN,1592
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/DrDoS_LDAP.csv,DrDoS_LDAP,DDoS,3428
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/DrDoS_NetBIOS.csv,BENIGN,BENIGN,1687
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/DrDoS_NetBIOS.csv,DrDoS_NetBIOS,DDoS,6345
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/DrDoS_SNMP.csv,BENIGN,BENIGN,1493
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/DrDoS_SNMP.csv,DrDoS_SNMP,DDoS,8243
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/DrDoS_SSDP.csv,BENIGN,BENIGN,755
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/DrDoS_SSDP.csv,DrDoS_SSDP,DDoS,4112
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/Syn.csv,BENIGN,BENIGN,381
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/Syn.csv,Syn,DDoS,2209
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/TFTP.csv,BENIGN,BENIGN,25095
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/TFTP.csv,TFTP,DDoS,31241
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/UDPLag.csv,BENIGN,BENIGN,3684
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/UDPLag.csv,UDP-lag,DDoS,528
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day1,day1/01-12/UDPLag.csv,WebDDoS,DDoS,1
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/LDAP.csv,BENIGN,BENIGN,5053
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/LDAP.csv,LDAP,DDoS,2981
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/LDAP.csv,NetBIOS,DDoS,307
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/MSSQL.csv,BENIGN,BENIGN,2771
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/MSSQL.csv,LDAP,DDoS,16
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/MSSQL.csv,MSSQL,DDoS,8902
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/NetBIOS.csv,BENIGN,BENIGN,1299
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/NetBIOS.csv,NetBIOS,DDoS,5321
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/Portmap.csv,BENIGN,BENIGN,4697
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/Portmap.csv,Portmap,DDoS,284
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/Syn.csv,BENIGN,BENIGN,31037
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/Syn.csv,Syn,DDoS,5701
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/UDP.csv,BENIGN,BENIGN,3083
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/UDP.csv,MSSQL,DDoS,38
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/UDP.csv,UDP,DDoS,5889
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/UDPLag.csv,BENIGN,BENIGN,4016
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/UDPLag.csv,Syn,DDoS,891
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/UDPLag.csv,UDP,DDoS,179
257053,dfd4cd838f72cf218c0b91e38f6ebcf34129e0628b2f3693652f6db62719f84b,train,day2,day2/03-11/UDPLag.csv,UDPLag,DDoS,3
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,test,day1,day1/01-12/DrDoS_DNS.csv,BENIGN,BENIGN,3354
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,test,day1,day1/01-12/DrDoS_DNS.csv,DrDoS_DNS,DDoS,7858
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,test,day1,day1/01-12/DrDoS_MSSQL.csv,BENIGN,BENIGN,1986
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,test,day1,day1/01-12/DrDoS_MSSQL.csv,DrDoS_MSSQL,DDoS,7037
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,test,day1,day1/01-12/DrDoS_NTP.csv,BENIGN,BENIGN,14271
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,test,day1,day1/01-12/DrDoS_NTP.csv,DrDoS_NTP,DDoS,1914
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,test,day1,day1/01-12/DrDoS_UDP.csv,BENIGN,BENIGN,2127
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,test,day1,day1/01-12/DrDoS_UDP.csv,DrDoS_UDP,DDoS,4953
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/DrDoS_LDAP.csv,BENIGN,BENIGN,1592
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/DrDoS_LDAP.csv,DrDoS_LDAP,DDoS,3428
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/DrDoS_NetBIOS.csv,BENIGN,BENIGN,1687
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/DrDoS_NetBIOS.csv,DrDoS_NetBIOS,DDoS,6345
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/DrDoS_SNMP.csv,BENIGN,BENIGN,1493
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/DrDoS_SNMP.csv,DrDoS_SNMP,DDoS,8243
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/DrDoS_SSDP.csv,BENIGN,BENIGN,755
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/DrDoS_SSDP.csv,DrDoS_SSDP,DDoS,4112
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/Syn.csv,BENIGN,BENIGN,381
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/Syn.csv,Syn,DDoS,2209
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/TFTP.csv,BENIGN,BENIGN,25095
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/TFTP.csv,TFTP,DDoS,31241
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/UDPLag.csv,BENIGN,BENIGN,3684
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/UDPLag.csv,UDP-lag,DDoS,528
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day1,day1/01-12/UDPLag.csv,WebDDoS,DDoS,1
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/LDAP.csv,BENIGN,BENIGN,5053
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/LDAP.csv,LDAP,DDoS,2981
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/LDAP.csv,NetBIOS,DDoS,307
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/MSSQL.csv,BENIGN,BENIGN,2771
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/MSSQL.csv,LDAP,DDoS,16
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/MSSQL.csv,MSSQL,DDoS,8902
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/NetBIOS.csv,BENIGN,BENIGN,1299
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/NetBIOS.csv,NetBIOS,DDoS,5321
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/Portmap.csv,BENIGN,BENIGN,4697
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/Portmap.csv,Portmap,DDoS,284
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/Syn.csv,BENIGN,BENIGN,31037
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/Syn.csv,Syn,DDoS,5701
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/UDP.csv,BENIGN,BENIGN,3083
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/UDP.csv,MSSQL,DDoS,38
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/UDP.csv,UDP,DDoS,5889
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/UDPLag.csv,BENIGN,BENIGN,4016
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/UDPLag.csv,Syn,DDoS,891
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/UDPLag.csv,UDP,DDoS,179
282427,f774256e812d4e99f1c4c0593601d6be32b97c8791613aab32f6e2ece0a0a09b,train,day2,day2/03-11/UDPLag.csv,UDPLag,DDoS,3
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,test,day1,day1/01-12/DrDoS_NTP.csv,BENIGN,BENIGN,14271
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,test,day1,day1/01-12/DrDoS_NTP.csv,DrDoS_NTP,DDoS,1914
307759,80ae0822033df85be57420f6846e81747edb39f7ec7b8e63a3c8b4c53ca5ebe9,test,day2,day2/03-11/MSSQL.csv,BENIGN,BENIGN,2771
